site,logp1_parrotfish_biomass_kg,logp1_large_parrotfish_biomass_kg,logp1_midnightPF_biomass_kg,logp1_bluePF_biomass_kg,logp1_rainbowPF_biomass_kg,logp1_stoplightPF_biomass_kg,midnightPA,bluePA,rainbowPA,stoplightPA,Year,Month,Latitude,Longitude,Depth,Coral_cover,Reef_complexity,SST,NPP,Wave_exposure,HABITAT_CD,Coral_area_UFRTM_20km,Coral_area_UFRTM_200km,Deepwater,slips45_10km,Marine_reserve,population_20km,population_50km,rec_fishermen_50km,Artificial_reefs_1km,Gravity_total,nursery_seagrass,nursery_mangroves,connectivity,RecEng,pf_preds_biomass_kg,pf_no_midnight_biomass_kg,pf_no_blue_biomass_kg,pf_no_rainbow_biomass_kg,pf_no_stoplight_biomass_kg,turf_cover,macroalgae_cover,random
3031130_D30U,5.355212772,2.245468335,0,0,0,2.245468335,0,0,0,1,2012,July,24.63568387,-82.86041535,6.960111111,1,0.425388889,22.666864,674.3973389,6.761163712,ISOL_LR,51169,907070,10363.96094,0,Open,0,0,0,0,30,13712415,0,1.54666974,-0.26,23.03922663,210.7090173,210.7090173,210.7090173,202.2641794,NA,NA,6794
3031164_602U,4.767394724,4.348748369,0,0,0.929435264,4.328737546,0,0,1,1,2012,July,24.69745395,-82.86109334,5.468262227,17.80801249,0.767898023,22.4595276,735.0930786,7.482937813,CONT_LR,51169,907506,3700,0,Open,0,0,0,0,29,16258996,0,3.958614485,-0.26,0.087411588,116.6124296,116.6124296,115.0793514,41.76395874,28,41,396
3031168_601U,4.712541521,4.202639634,0,0,0,4.202639634,0,0,0,1,2012,July,24.70430833,-82.86109186,7.751582278,4.749472574,1.250527426,22.463739,735.3689575,7.485662937,CONT_MR,51169,907522,2900,0,Open,0,0,0,0,29,14846366,0,3.958614485,-0.26,112.003851,110.3347603,110.3347603,110.3347603,44.47216923,17,43,8077
3034916_707U,4.336524196,3.873964194,0,0,0,3.873964194,0,0,0,1,2012,July,24.7007,-82.85996824,5.8,1.744034707,0.498806941,22.4603821,734.7307739,7.483570576,CONT_LR,51169,907594,3300,0,Open,0,0,0,0,29,15740764,0,3.958614485,-0.26,167.9683362,75.4413818,75.4413818,75.4413818,28.3085656,NA,NA,8663
3049924_D65U,4.546496481,3.964693563,0,0,0,3.964693563,0,0,0,1,2012,August,24.71526524,-82.85195958,10.95948946,1.51054384,0.770255272,22.458429,733.2592163,7.476204872,CONT_LR,50831,908406,1800,0,Open,0,0,0,0,31,13392023,0,3.958614485,-0.26,0,93.30144202,93.30144202,93.30144202,41.59732562,NA,NA,8586
3053673_680U,3.637066146,3.112135009,0,0,0,3.112135009,0,0,0,1,2012,August,24.7127667,-82.84895,8.398043478,2.247282609,0.57451087,22.4530579,731.8041992,7.472950935,CONT_LR,50848,908976,2100,0,Open,0,0,0,0,31,13954743,0,3.958614485,-0.26,2.667962546,36.98024463,36.98024463,36.98024463,15.51127995,NA,NA,671
3057385_798U,3.304887047,2.936678293,0,0,0,2.936678293,0,0,0,1,2012,July,24.64494335,-82.84578383,10.01367061,4.713670614,0.922820237,22.6256958,682.5608521,7.269967079,CONT_MR,51169,908734,9600,0,Open,0,0,0,0,31,15339526,0,5.979803493,-0.26,126.5169772,26.24546395,26.24546395,26.24546395,8.392346285,NA,NA,1198
3061178_605U,5.076090246,4.24020234,0,0,1.785843676,4.16600279,0,0,1,1,2012,June,24.72309994,-82.84615833,20.64927536,10.49665552,1.249888517,22.455072,733.7208862,7.475036621,CONT_MR,49993,909752,900,0,Open,0,0,0,0,31,11888868,0,3.958614485,-0.26,20.16536182,159.1466962,159.1466962,154.1820862,95.68940903,NA,NA,7723
3068661_D73U,2.3718829,0,0,0,0,0,0,0,0,0,2012,July,24.69219079,-82.84223214,7.569966997,18.25412541,0.324092409,22.4549805,722.8275146,7.484459877,ISOL_LR,51169,910220,4400,0,Open,0,0,0,0,31,17175792,0,3.958614485,-0.26,0,9.717553375,9.717553375,9.717553375,9.717553375,NA,NA,9105
3068678_606U,4.105141831,2.432323775,0,0,0,2.432323775,0,0,0,1,2012,June,24.72330029,-82.84140817,21.55375276,14.50883002,1.049558499,22.4484802,732.8922119,7.470952988,CONT_MR,49692,910746,900,0,Open,0,0,0,0,31,11958284,0,3.958614485,-0.26,72.71237335,59.65134619,59.65134619,59.65134619,49.26603793,NA,NA,3479
3072424_658U,3.812484607,3.106909034,0,0,0,3.106909034,0,0,0,1,2012,June,24.71553459,-82.83979363,9.851287554,2,0.705150215,22.442926,729.8228149,7.467977524,CONT_LR,50548,910826,1800,0,Open,0,0,0,0,31,13533914,0,3.958614485,-0.26,156.6590674,44.26275946,44.26275946,44.26275946,22.91091075,NA,NA,9853
3072427_657U,4.531003917,3.072299619,2.105517398,0,0,2.665848603,1,0,0,1,2012,June,24.72078251,-82.83969152,12.7482088,8.248208802,1.04964176,22.4457642,731.7557983,7.46930933,SPGR_LR,49929,910826,1200,0,Open,0,0,0,0,31,12490299,0,3.958614485,-0.26,5.967541971,84.64037929,91.85172974,91.85172974,78.47158233,NA,NA,4087
3079887_720U,4.130313827,3.437520026,0,0,0,3.437520026,0,0,0,1,2012,July,24.64954361,-82.8353897,3.722872928,1.538121547,0.469060773,22.6107727,681.8578491,7.483004093,CONT_LR,51169,910886,9182.842773,0,Open,0,0,0,0,31,15591511,0,5.979803493,-0.26,0,61.19743912,61.19743912,61.19743912,31.08772797,NA,NA,7396
3083678_586U,4.660483279,2.884200676,0,0,0,2.884200676,0,0,0,1,2012,June,24.7227557,-82.83348953,21.0283237,20,1.325722543,22.4377075,731.1351929,7.469529629,CONT_HR,49256,911590,1100,0,Open,0,0,0,0,31,12102268,0,3.958614485,-0.26,10.08069895,104.6871462,104.6871462,104.6871462,87.79788369,NA,NA,2874
3091177_607U,4.438903646,3.644244071,0,0,1.740010846,3.513228782,0,0,1,1,2012,June,24.72175981,-82.83023452,14.77634298,16.38171488,2.126110537,22.4346863,730.130188,7.469583035,CONT_MR,49167,911862,1241.421387,0,Open,0,0,0,0,31,12198708,0,3.958614485,-0.26,3.703371892,83.68204922,83.68204922,78.98464401,51.12560973,9,47,8774
3094883_725U,3.990103154,3.700326172,0,0,0,3.700326172,0,0,0,1,2012,July,24.64149146,-82.82712508,6.702669633,2.74916574,1.350333704,22.6401611,656.4885254,7.482618809,CONT_MR,51169,911574,10282.84277,0,Open,0,0,0,0,32,13930755,0,5.979803493,-0.26,0,53.06046563,53.06046563,53.06046563,13.59996632,NA,NA,6646
3098632_724U,4.542839328,4.16676112,2.530594404,0,0,3.969257706,1,0,0,1,2012,July,24.63999597,-82.82483156,6.964772727,3.040289256,1.310743802,22.6433044,652.7492065,7.488676071,ISOL_MR,51169,911752,10465.68555,0,Open,0,0,0,0,32,13619343,0,5.979803493,-0.26,0,81.39622684,92.95719705,92.95719705,41.01198169,NA,NA,4506
3098678_608U,3.939784839,3.275286905,0.818429879,0,0,3.226203932,1,0,0,1,2012,June,24.72308351,-82.82592495,19.90103734,28.99688797,1.499481328,22.4317871,730.3676147,7.470367908,CONT_MR,48612,912178,1182.842773,0,Open,0,0,0,0,31,11806582,0,3.958614485,-0.26,64.89123931,49.14060153,50.40753921,50.40753921,26.22366362,5,62,7670
3106124_587U,3.634032845,3.418299068,0,0,0,3.418299068,0,0,0,1,2012,July,24.6250667,-82.8200833,9.444262295,1.508196721,0.479508197,22.6996399,616.946228,7.470519543,CONT_LR,51169,912083,12372.79199,0,Open,0,0,0,0,32,10309329,0,5.979803493,-0.26,198.1222099,36.86521366,36.86521366,36.86521366,7.347750942,NA,NA,1801
3106150_726H,4.132895071,3.331736915,0,0,2.239163584,2.975602653,0,0,1,1,2012,July,24.6732333,-82.8219667,5.3,4.5,1.65,22.5155273,698.0178223,7.512374878,ISOL_MR,51169,912339,6889.949707,0,Open,0,0,0,0,31,16492497,0,3.958614485,-0.26,0,61.35819323,61.35819323,52.9727154,42.75676067,0,0,4350
3106176_659U,4.871808619,4.183643861,0,0,0,4.183643861,0,0,0,1,2012,June,24.718775,-82.82185835,9.05,2,1.2,22.4264771,726.6178589,7.467353821,SPGR_LR,48769,912447,1889.949463,0,Open,0,0,0,0,31,12366860,0,3.958614485,-0.26,0,129.556831,129.556831,129.556831,64.95235918,NA,NA,6168
3109882_728U,4.066188382,3.184518199,0,0,0,3.184518199,0,0,0,1,2012,July,24.64057391,-82.81898397,10.04720701,1,0.451861993,22.6427856,647.2674561,7.497499466,CONT_LR,51169,912367,10714.21387,0,Open,0,0,0,0,32,13065424,0,5.979803493,-0.26,30.86258944,57.33419065,57.33419065,57.33419065,34.17854327,37.37373737,22.22222222,771
3109928_628U,4.409337774,3.841134013,0,0,0,3.841134013,0,0,0,1,2012,June,24.72377523,-82.81989974,17.60218978,15.50156413,1.2,22.4264771,729.9348145,7.468989372,CONT_MR,47671,912560,1331.37085,0,Open,0,0,0,0,31,11284612,0,3.958614485,-0.26,169.4320037,81.21500057,81.21500057,81.21500057,35.63673572,14,40,4979
3117399_730U,1.460413907,0.025909215,0,0.025909215,0,0,0,1,0,0,2012,July,24.67109178,-82.81539129,8.852480706,4.259095921,0.17508269,22.5250793,689.6464844,7.5254426,RUBB_LR,51169,912775,7479.898926,0,Open,0,0,0,0,31,15712603,0,3.958614485,-0.26,40.26598094,3.307742162,3.281494386,3.307742162,3.307742162,NA,NA,9155
3117426_661U,1.645694083,0,0,0,0,0,0,0,0,0,2012,June,24.71873354,-82.81582624,10.24828375,0.752860412,0.477574371,22.4218079,725.1795044,7.466461182,ISOL_LR,47960,912879,2138.477539,0,Open,0,0,0,0,31,11929684,0,3.958614485,-0.26,66.66340446,4.184607206,4.184607206,4.184607206,4.184607206,30,39,7970
3121179_588U,4.488286823,3.739263073,0,0,0,3.739263073,0,0,0,1,2012,June,24.724775,-82.813925,16.9,30.5,1.5,22.4208618,729.6544189,7.471006393,CONT_HR,46875,912991,1500,0,Open,0,0,0,0,31,10652607,0,3.958614485,-0.26,34.2936514,87.96889577,87.96889577,87.96889577,46.90191734,NA,NA,7863
3139905_735U,2.694473256,2.618558028,0,0,0.929435264,2.500029478,0,0,1,1,2012,July,24.68160122,-82.80379271,3.663667426,0.5,0.324544419,22.4807983,688.8343506,7.464526653,ISOL_LR,50600,913675,6689.949707,0,Open,0,0,0,0,31,14710937,0,3.958614485,-0.26,16.64738359,13.79772209,13.79772209,12.26464384,2.614869014,NA,NA,7721
3139928_590U,4.109435315,3.533814651,0,0,0,3.533814651,0,0,0,1,2012,June,24.72355,-82.8053167,13.99540347,8.530643514,1.553064351,22.4128052,727.5299072,7.469183445,CONT_MR,46262,913747,1907.106812,0,Open,0,0,0,0,31,10094424,0,3.958614485,-0.26,0,59.91231158,59.91231158,59.91231158,26.65792435,0,78,3986
3143626_609U,4.648269838,3.270449385,0,0,0,3.270449385,0,0,0,1,2012,July,24.63004146,-82.80189259,17.31130248,3.977395048,1.227825619,22.6788574,612.9060669,7.506625652,CONT_MR,51169,913491,11599.49512,0,Open,0,0,0,0,32,9419831,0,5.979803493,-0.26,0,103.4041931,103.4041931,103.4041931,78.0810272,NA,NA,2316
3143642_688H,3.760505227,0,0,0,0,0,0,0,0,0,2012,July,24.659,-82.8023833,2.7,1,0.45,22.5691467,666.2120361,7.528474331,ISOL_LR,51134,913651,9272.791992,0,Open,0,0,0,0,31,13280601,0,5.979803493,-0.26,0,41.97013016,41.97013016,41.97013016,41.97013016,NA,NA,3545
3143643_688U,4.401206019,3.513135747,0,3.328124957,0,1.89721686,0,1,0,1,2012,July,24.6594333,-82.8023833,7,6,2.55,22.5691467,666.2120361,7.528474331,ISOL_HR,51134,913651,9272.791992,0,Open,0,0,0,0,31,13280601,0,5.979803493,-0.26,171.9344847,80.54915918,53.663154,80.54915918,74.88184665,NA,NA,1899
3143644_689U,3.832522291,3.474105695,0,0,0,3.474105695,0,0,0,1,2012,July,24.66184272,-82.80145128,3.369271949,2.474304069,0.576927195,22.5583435,667.7938843,7.530254364,CONT_LR,50963,913755,9014.213867,0,Open,0,0,0,0,31,13373806,0,5.979803493,-0.26,25.7428554,45.17886801,45.17886801,45.17886801,13.90991066,39,14,9692
3143675_765U,3.282569707,2.331204314,0,0,0,2.331204314,0,0,0,1,2012,June,24.71854202,-82.80293362,12.50191489,2.248404255,1.174840426,22.4117065,722.0305176,7.467616558,ISOL_LR,46514,913899,2631.37085,0,Open,0,0,0,0,31,10646234,0,3.958614485,-0.26,89.12303159,25.64415247,25.64415247,25.64415247,16.35382561,NA,NA,267
3147377_816U,3.819218898,2.655024086,0,0,0,2.655024086,0,0,0,1,2012,July,24.63169902,-82.79849219,21.17847826,5.303804348,1.277445652,22.6718689,613.7354126,7.509979725,CONT_MR,51169,913731,11275.23047,0,Open,0,0,0,0,32,9203695,0,5.979803493,-0.26,0,44.56860068,44.56860068,44.56860068,31.343272,NA,NA,920
3147422_662U,5.560104686,5.290872058,0,0,0,5.290872058,0,0,0,1,2012,June,24.71269942,-82.79960903,9.594204426,2.505795574,1.278767123,22.4117371,716.0531006,7.463260174,SPGR_LR,46837,913955,3355.63501,0,Open,0,0,0,0,31,11144096,0,3.958614485,-0.26,0,258.8500375,258.8500375,258.8500375,61.33356958,NA,NA,7265
3151178_663U,2.696805254,1.489972146,0,0,0,1.489972146,0,0,0,1,2012,June,24.72304184,-82.79846858,13.65116034,15.90664557,1.830221519,22.4065186,725.4974365,7.466200829,ISOL_MR,45516,913963,2297.056397,0,Open,0,0,0,0,31,9443934,0,3.958614485,-0.26,0,13.83227062,13.83227062,13.83227062,10.39529868,19,40,5547
3162382_651U,4.465121755,3.897444443,0,0,0,3.897444443,0,0,0,1,2012,July,24.6406333,-82.79162484,15.35175983,4.997929607,2.124637681,22.6368042,623.302063,7.520566463,CONT_HR,51098,913997,9985.28125,0,Open,0,0,0,0,32,9325960,0,5.979803493,-0.26,0,85.93161322,85.93161322,85.93161322,37.65525372,NA,NA,6784
3166134_614U,4.241911403,1.083522629,0,0,0,1.083522629,0,0,0,1,2012,July,24.64360819,-82.78927671,16.29441402,4.236035049,0.980120482,22.6258484,625.9715576,7.520238876,CONT_MR,50892,914017,9602.438477,0,Open,0,0,0,0,31,9463614,0,5.979803493,-0.26,8.365054747,68.54064507,68.54064507,68.54064507,66.58557422,NA,NA,284
3166137_652U,4.257757157,2.311590322,1.126169372,0,0,2.08027096,1,0,0,1,2012,July,24.64862625,-82.78915745,11.04247312,2.733870968,0.994623656,22.6049133,634.9772339,7.519756317,CONT_LR,50748,914017,9002.438477,0,Open,0,0,0,0,31,10068701,0,5.979803493,-0.26,0,67.56752487,69.65134575,69.65134575,62.64470765,NA,NA,7318
3166164_695U,3.163662868,0,0,0,0,0,0,0,0,0,2012,July,24.6978333,-82.7903167,4.843283582,0.76119403,0.3,22.4213806,695.6854248,7.455090523,ISOL_LR,47481,914091,4852.691406,0,Open,0,0,0,0,31,11455535,0,3.958614485,-0.26,749.2509904,22.65709022,22.65709022,22.65709022,22.65709022,NA,NA,1366
3166166_667U,0.780254985,0,0,0,0,0,0,0,0,0,2012,June,24.7019833,-82.79000642,6.061600928,1.546403712,0.456960557,22.4179626,700.7062988,7.457633972,CONT_LR,46972,914091,4352.691406,0,Open,0,0,0,0,31,10960910,0,3.958614485,-0.26,0,1.18202858,1.18202858,1.18202858,1.18202858,NA,NA,1081
3166174_665U,5.317114323,5.208691863,4.492415477,4.450761072,0,2.284990065,1,1,0,1,2012,June,24.7163088,-82.79072791,10.11618257,2.817427386,0.884439834,22.4060913,717.0917358,7.460618973,SPGR_LR,45430,914091,3069.848389,0,Open,0,0,0,0,31,9510007,0,3.958614485,-0.26,182.338438,114.4579692,118.1028091,202.7949462,193.9693576,36,38,3533
3169917_666U,3.519222438,2.067967446,0,0,0,2.067967446,0,0,0,1,2012,June,24.70314465,-82.78811586,6.839393939,1,0.377946128,22.4203735,700.5090332,7.458400726,CONT_LR,46679,914121,4169.848633,0,Open,0,0,0,0,31,10490200,0,3.958614485,-0.26,0,32.75816917,32.75816917,32.75816917,25.84943732,NA,NA,1623
3173643_694U,4.452226272,3.242854595,0,0,0,3.242854595,0,0,0,1,2012,July,24.6608579,-82.78506718,8.047608927,1.507970244,0.640488842,22.5594727,650.5058594,7.526937485,CONT_LR,50055,914151,7595.332031,0,Open,0,0,0,0,31,10631256,0,5.979803493,-0.26,34.27915341,84.81778524,84.81778524,84.81778524,60.21107091,NA,NA,5192
3173647_693U,4.206235438,3.288111622,0,0,0,3.288111622,0,0,0,1,2012,July,24.66685507,-82.78613292,9.466810345,1.256465517,0.729525862,22.5369812,658.1516724,7.500373363,ISOL_LR,49877,914121,7405.382324,0,Open,0,0,0,0,31,11332597,0,5.979803493,-0.26,0,66.10344863,66.10344863,66.10344863,40.31122662,NA,NA,7718
3173661_696U,4.63947996,4.55806767,0,0,0,4.55806767,0,0,0,1,2012,July,24.69203263,-82.78686087,3.882386364,3.782386364,0.769602273,22.4453369,687.1431274,7.452893734,CONT_LR,47726,914151,5328.427246,0,Open,0,0,0,0,31,11372795,0,3.958614485,-0.26,0,102.4905144,102.4905144,102.4905144,8.091555117,22,52,5412
3177390_767U,4.592848247,3.955417708,0,0,0,3.955417708,0,0,0,1,2012,July,24.65445,-82.7845,15.1,4.5,1.2,22.5819641,640.5535889,7.519355297,CONT_MR,50254,914171,8195.332031,0,Open,0,0,0,0,31,9866412,0,5.979803493,-0.26,93.97113948,97.77536652,97.77536652,97.77536652,46.55786545,NA,NA,159
3177399_692U,2.714730072,0,0,0,0,0,0,0,0,0,2012,July,24.67185817,-82.78439161,11.54935205,2.504319654,0.825107991,22.521814,661.486084,7.477422237,CONT_LR,49470,914189,6998.275391,0,Open,0,0,0,0,31,11141421,0,3.958614485,-0.26,0,14.10053346,14.10053346,14.10053346,14.10053346,NA,NA,837
3181145_691U,4.614175484,4.156253912,0,0,0,4.156253912,0,0,0,1,2012,July,24.66335771,-82.78241542,12.03843612,3,1.007654185,22.5499512,651.3746338,7.517893791,CONT_LR,49632,914213,7171.067871,0,Open,0,0,0,0,31,10255481,0,5.979803493,-0.26,66.80642275,99.90459678,99.90459678,99.90459678,37.07264276,NA,NA,5315
3184909_670U,5.105394742,4.393673625,0,0,0,4.393673625,0,0,0,1,2012,July,24.6893665,-82.78030796,6.099105145,1.5,0.37466443,22.4655701,676.3251953,7.451991081,CONT_LR,47115,914386,5338.477539,0,Open,0,0,0,0,31,10345344,0,3.958614485,-0.26,0.245050078,163.9091543,163.9091543,163.9091543,83.97194782,NA,NA,8663
3188642_617U,3.875929952,3.503205224,0,0,0,3.503205224,0,0,0,1,2012,July,24.65844201,-82.7779418,13.94895616,6.253131524,1.10125261,22.5638062,643.3377686,7.522928715,CONT_MR,49337,914449,7405.382324,0,Open,0,0,0,0,31,9008468,0,5.979803493,-0.26,0,47.22752675,47.22752675,47.22752675,15.00576205,NA,NA,6983
3188665_690U,5.640115384,4.477734613,0,4.106720764,0,3.342431571,0,1,0,1,2012,June,24.70052133,-82.77840655,8.896911608,1.51544196,0.86544196,22.4400574,684.5800781,7.456051826,SPGR_LR,45651,914670,4055.63501,0,Open,0,0,0,0,31,8997970,0,3.958614485,-0.26,0,280.4951967,220.7480105,280.4951967,253.2073697,NA,NA,378
3192393_616U,4.154635395,3.364724425,0,0,0,3.364724425,0,0,0,1,2012,July,24.66099123,-82.77602422,13.35252838,8.255417957,1.100722394,22.5580994,644.6439819,7.524970531,CONT_MR,49210,914566,7163.960938,0,Open,0,0,0,0,31,9044762,0,5.979803493,-0.26,0,62.72872452,62.72872452,62.72872452,34.80319945,NA,NA,9432
3192415_D54U,4.390075465,3.151882068,0,0,0,3.151882068,0,0,0,1,2012,June,24.70017367,-82.77657722,10.684,1.263333333,0.558,22.4417969,683.2935181,7.456115723,CONT_LR,45468,914851,4014.213623,0,Open,0,0,0,0,31,8823409,0,3.958614485,-0.26,0,79.64650477,79.64650477,79.64650477,57.26647876,NA,NA,9700
3199918_592U,4.83400865,4.483871379,2.735840508,0,0,4.306147029,1,0,0,1,2012,June,24.70486066,-82.7730046,20.59047109,9.45503212,2.63624197,22.4406982,682.1436157,7.456321239,CONT_HR,44056,915680,3348.528076,0,Open,0,0,0,0,31,7826209.5,0,3.958614485,-0.26,932.5163732,110.291194,124.7138949,124.7138949,51.55967117,NA,NA,7587
4752285_005U,3.497347784,1.578371273,0,0,0,1.578371273,0,0,0,1,2012,October,24.47365,-81.9519667,9.48203724,4.549835706,1.31796276,23.4538818,683.7197876,6.782813549,ISOL_MR,100733,1046705,4300,0,Open,19789,41397,7563,0,80,19032134,707758.0625,4.618931049,-0.26,0,32.027739,32.027739,32.027739,28.18068415,NA,NA,190
4767268_075U,4.470942484,3.97944492,0,3.841141303,0,2.067967446,0,1,0,1,2012,June,24.44175876,-81.94414298,16.85793731,1.869059656,1.728564206,23.6254517,526.3794556,6.975561619,SPGR_LR,82640,1043815,1000,0,Open,11915,41170,7479,0,69,6645707,117710.9766,4.618931049,-0.26,16.00055014,86.43909416,40.86048976,86.43909416,79.53036232,NA,NA,9233
4767268_078U,3.196539856,1.220844299,0,1.220844299,0,0,0,1,0,0,2012,June,24.44175854,-81.94414161,14.10182648,1.751141553,1.451369863,23.6254517,526.3794556,6.975561619,SPGR_LR,82640,1043815,1000,0,Open,11915,41170,7479,0,69,6645707,117710.9766,4.618931049,-0.26,0,23.4477908,21.05774205,23.4477908,23.4477908,NA,NA,702
4771018_076U,3.083211003,2.495200452,0,0,0,2.495200452,0,0,0,1,2012,June,24.4419,-81.9420333,14.25954654,1.459427208,1.337828162,23.6263672,526.1332397,6.992358208,SPGR_LR,82647,1044271,1041.421387,0,Open,11915,41170,7530,0,69,6784373.5,119065.8359,4.618931049,-0.26,442.7572592,20.82838099,20.82838099,20.82838099,9.704217403,NA,NA,2321
4823515_077U,3.825504642,0,0,0,0,0,0,0,0,0,2012,June,24.4371333,-81.9154333,20,1.5,1.05,23.6671082,499.9133301,7.145064354,SPGR_LR,75378,1048606,100,0,Open,21771,41782,7693,0,69,7279917,64579.43359,4.618931049,-0.26,0,44.85593538,44.85593538,44.85593538,44.85593538,NA,NA,2031
4849766_079U,3.412335656,0.753091196,0,0,0,0.753091196,0,0,0,1,2012,June,24.4390167,-81.9005667,15.29339623,2.291273585,0.419221698,23.6684814,507.0082703,7.15212822,CONT_LR,76319,1050694,200,0,Open,26859,42338,7898,0,69,8445045,40422.50391,4.618931049,-0.26,81.15911906,29.33601609,29.33601609,29.33601609,28.21246189,NA,NA,2820
4853516_080U,2.301837754,0,0,0,0,0,0,0,0,0,2012,June,24.4390333,-81.8989,14,0.5,0.563608647,23.6699768,506.7338562,7.138136864,SPGR_LR,75934,1050847,200,0,Open,26859,42338,7898,0,69,8470538,36923.04688,4.618931049,-0.26,10.86453364,8.992529405,8.992529405,8.992529405,8.992529405,NA,NA,8946
4894773_357U,4.246140863,1.117028755,0,0,0,1.117028755,0,0,0,1,2012,July,24.45197481,-81.87785773,5.909041981,3.011302476,2.085306781,23.6163574,569.9138184,6.991492748,SPGR_HR,85115,1053467,900,0,Closed,35874,43037,8099,0,69,12803734,76311.85938,4.618931049,-0.26,2.310409391,68.83538729,68.83538729,68.83538729,66.779626,31,16,4077
4902272_370U,2.523687633,0.554386567,0,0,0,0.554386567,0,0,0,1,2012,July,24.44968337,-81.87329173,21.94959724,7.245684695,1.274856157,23.6310059,556.1393433,7.049965858,SPGR_LR,85816,1054127,700,0,Open,35696,43043,8115,1,74,11838889,53762.50391,4.618931049,-0.26,0,11.47451338,11.47451338,11.47451338,10.73364063,NA,NA,1604
4902274_356U,2.519461867,1.657996016,0,0,0,1.657996016,0,0,0,1,2012,July,24.45354135,-81.87335638,5.30832444,3.746531483,2.271184632,23.6072327,575.1016846,6.968702316,SPGR_HR,86634,1054346,1100,0,Closed,36519,43045,8115,1,74,13237998,80777.11719,4.618931049,-0.26,6.317892935,11.42191022,11.42191022,11.42191022,7.173128393,NA,NA,1894
4906023_371U,3.975284779,3.518420142,0,0,0,3.518420142,0,0,0,1,2012,July,24.4512667,-81.87132387,13.7081448,4.297511312,0.771606335,23.6264587,558.7542725,7.01055336,SPGR_LR,86581,1054430,782.8427124,0,Open,35696,43043,8115,1,74,12017944,54673.47266,4.618931049,-0.26,0,52.2652836,52.2652836,52.2652836,19.53418758,NA,NA,2474
4917276_082U,3.294457785,0,0,0,0,0,0,0,0,0,2012,July,24.45695859,-81.86560811,8.408499475,4.584994753,0.915582371,23.5889526,584.723999,6.934203625,CONT_LR,89157,1055382,1382.842773,0,Open,36705,43049,8136,1,74,13809977,85937.55469,4.618931049,-0.26,38.48156388,25.96279048,25.96279048,25.96279048,25.96279048,NA,NA,5175
4932274_368U,4.919761236,4.199510388,0,0,0,4.199510388,0,0,0,1,2012,July,24.45425,-81.85770057,6.523982869,5.844218415,0.8,23.611261,563.6001587,6.942894459,CONT_LR,89618,1056027,882.8427124,0,Closed,36705,43049,8195,1,74,11759931,46862.67578,4.618931049,-0.26,78.57895907,135.9699058,135.9699058,135.9699058,70.31621721,NA,NA,5206
